CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase
27951,204,Roy,Torres,1972-07-12,S,M,80000,1,Professional,0,2,"839, rue Mazagran",,1 (11) 500 555-0142,2019-06-16
27952,144,Roy,Perez,1972-06-21,M,M,90000,1,Professional,0,2,Haberstr 900,,1 (11) 500 555-0124,2018-12-29
27953,262,Marie,Garcia,1972-05-14,M,F,160000,5,Professional,1,2,4003 Sugarland Circle,,1 (11) 500 555-0159,2018-08-16
27954,192,Brenda,Saunders,1971-08-02,S,F,80000,1,Professional,0,3,"87, rue des Vendangeurs",,1 (11) 500 555-0121,2019-02-22
27955,231,Ramon,Wu,1971-05-28,M,M,130000,5,Professional,0,3,62 Yolanda Circle,,1 (11) 500 555-0181,2018-12-22
27956,258,Terrence,Jai,1971-04-14,M,M,130000,5,Professional,1,3,5050 Mt. Diablo St.,,1 (11) 500 555-0151,2018-08-25
27957,262,Tabitha,Suri,1971-02-20,S,F,130000,5,Professional,0,3,2870 Park Glenn,,1 (11) 500 555-0141,2018-10-02
27958,265,Marcus,Clark,1971-08-23,S,M,150000,5,Management,0,3,"101, avenue de la Gare",,1 (11) 500 555-0147,2019-06-18
27959,158,Armando,Ramos,1970-09-12,S,M,110000,5,Management,0,2,Lieblingsweg 245,,1 (11) 500 555-0117,2019-02-02
27960,160,Randall,Alonso,1970-11-22,M,M,110000,5,Management,1,2,Hansaallee 57,,1 (11) 500 555-0116,2018-10-22
27961,191,Alejandro,Zheng,1969-05-24,M,M,70000,1,Skilled Manual,1,3,"6, rue Philibert-Delorme",,1 (11) 500 555-0134,2018-09-24
27962,187,Rebekah,Martin,1969-11-05,S,F,80000,1,Management,1,3,"8, rue des Vendangeurs",,1 (11) 500 555-0123,2019-01-31
27963,132,Kendra,Dominguez,1969-08-26,M,F,120000,5,Management,1,3,Platz des Landtags 12,,1 (11) 500 555-0118,2019-06-14
27964,243,Alicia,Shan,1969-05-14,S,F,150000,5,Management,0,4,388 Frayne Lane,,1 (11) 500 555-0175,2018-11-05
27965,260,Meredith,Gomez,1969-05-13,S,F,160000,5,Management,0,4,5175 Elm Rd.,,1 (11) 500 555-0111,2018-09-10
27966,211,Jenny,Chen,1968-02-13,S,F,80000,1,Management,1,4,"3738, chaussée de Tournai",,1 (11) 500 555-0178,2018-09-25
27967,278,Stefanie,Patel,1967-12-25,S,F,170000,5,Professional,0,4,8980 Logan Court,,1 (11) 500 555-0113,2018-10-20
27968,17,Roger,Xu,1996-06-06,M,M,70000,0,Professional,1,3,4816 Condor Dr,,1 (11) 500 555-0130,2018-08-06
27969,20,Bryant,Patel,1996-09-28,M,M,80000,0,Professional,1,2,7107 Vista Valley Rd.,,1 (11) 500 555-0117,2019-05-28
27970,11,Willie,Andersen,1995-09-09,M,M,80000,0,Professional,1,2,8000 Kiska Court,,1 (11) 500 555-0150,2018-10-06
27971,4,Jodi,Jai,1994-03-01,S,F,80000,0,Professional,0,3,7446 The Alameda,,1 (11) 500 555-0121,2019-05-02
27972,13,Leonard,Smith,1993-08-02,M,M,90000,0,Professional,1,3,8483 Arizona Drive,,128-555-0100,2019-05-26
27973,37,Randall,Serrano,1993-11-26,M,M,100000,5,Management,1,2,1095 Collins Drive,,1 (11) 500 555-0182,2019-05-27
27974,23,Dustin,Shen,1993-05-22,S,M,160000,5,Management,1,4,5469 Poor Ridge Court,,1 (11) 500 555-0110,2019-05-19
27975,4,Jay,Gill,1992-05-11,S,M,90000,0,Professional,1,3,4932 Reliz Valley Road,,1 (11) 500 555-0135,2019-03-14
27976,2,Dominique,Gonzalez,1992-04-26,S,F,90000,0,Professional,0,3,6685 Norris Court,,1 (11) 500 555-0178,2019-03-19
27977,6,Jerome,Alonso,1992-04-23,S,M,100000,5,Management,0,3,7805 Peabody Road,,1 (11) 500 555-0162,2019-05-12
27978,9,Barbara,Luo,1991-04-13,S,F,80000,0,Professional,1,4,5259 Prestwick Dr.,,1 (11) 500 555-0129,2018-08-08
27979,10,Ramon,Zeng,1991-09-23,M,M,80000,0,Professional,1,4,426 San Rafael,,1 (11) 500 555-0111,2019-02-03
27980,3,Crystal,Hu,1991-05-05,M,F,80000,0,Professional,0,4,6022 La Salle Ct.,,1 (11) 500 555-0126,2018-11-17
27981,36,Aimee,Hu,1991-02-03,S,F,80000,0,Professional,0,4,9748 Sutherland Dr,,1 (11) 500 555-0141,2018-08-04
27982,3,Cesar,Perez,1992-09-11,S,M,120000,5,Professional,0,4,7106 Cynthia Drive,,1 (11) 500 555-0118,2019-05-05
27983,28,Ruben,Saunders,1991-10-21,S,M,100000,5,Management,0,3,4796 Aster Dr,,1 (11) 500 555-0151,2019-05-03
27984,24,Rebekah,Ramos,1991-03-02,S,F,100000,5,Management,1,4,Erlenweg 6664,,1 (11) 500 555-0165,2019-05-31
27985,7,Michele,Shen,1990-07-10,S,F,100000,5,Professional,0,4,4200 Greenbrook Dr.,,1 (11) 500 555-0116,2019-05-20
27986,6,Henry,Vance,1990-04-07,S,M,110000,5,Management,0,4,6982 Duck Horn Court,,1 (11) 500 555-0193,2019-06-11
27987,34,Wyatt,Jenkins,1990-06-19,S,M,110000,5,Management,0,4,611 Hilltop Dr.,,1 (11) 500 555-0132,2019-06-06
27988,322,Dylan,Ross,1969-09-07,M,M,40000,0,Professional,1,2,6140 Mt. Whitney Way,,182-555-0178,2019-04-21
27989,345,Joseph,Thomas,1968-03-08,M,M,30000,0,Professional,1,2,793 Crawford Street,,128-555-0119,2019-07-10
27990,347,Katherine,Thompson,1968-10-18,S,F,30000,0,Professional,1,2,6480 Croyden Dr.,,368-555-0178,2019-02-15
27991,546,Natalie,Rivera,1968-10-17,M,F,30000,0,Professional,0,2,8286 Willow St.,,806-555-0112,2019-03-18
27992,548,Dylan,Taylor,1968-09-10,S,M,30000,0,Professional,1,2,9988 Belmont,,303-555-0180,2019-05-22
27993,368,Hunter,Miller,1967-02-14,S,M,30000,0,Professional,0,2,3402 Wawona Lane,,369-555-0184,2018-11-06
27994,536,Jodi,Rai,1957-07-04,M,F,40000,0,Professional,1,2,5680 Camelback Ct.,,622-555-0178,2019-02-24
27995,299,Carlos,Stewart,1957-04-08,S,M,40000,0,Professional,0,2,3053 W. Watson Court,,494-555-0132,2018-09-03
27996,339,Angela,Alexander,1957-05-21,M,F,50000,0,Management,1,2,1300 Zebra Street,,768-555-0181,2018-08-13
27997,302,Lydia,Malhotra,1957-09-25,S,F,50000,0,Management,0,2,1805 Gallagher Circle,,236-555-0166,2019-05-04
27998,65,Ethan,Lewis,1957-02-05,S,M,50000,0,Management,0,2,6149 Minert Rd.,,827-555-0127,2019-03-13
27999,547,Nathan,Shan,1958-04-24,S,M,60000,0,Management,0,2,8600 Jocular,,113-555-0134,2019-05-13
28000,52,Rebecca,Roberts,1958-04-03,S,F,60000,0,Management,0,2,267 Roland Ct.,,275-555-0158,2019-03-10
28001,302,Sydney,Rodriguez,1959-05-27,M,F,60000,0,Management,1,2,5586 P St.,,436-555-0185,2019-04-15
28002,611,Christy,Kumar,1959-02-17,S,F,60000,0,Management,1,2,9187 Mario Way,,321-555-0111,2018-10-03
28003,626,Julia,Sanchez,1959-11-19,M,F,60000,0,Management,1,2,4180 Valley Manor,,511-555-0168,2018-08-24
28004,627,Andrea,Edwards,1959-09-09,M,F,60000,0,Management,1,2,8341 Ronda Ct.,,947-555-0180,2018-10-17
28005,299,Amber,Young,1960-08-22,M,F,60000,0,Management,1,2,1652 Buskirk Ave,,637-555-0123,2018-09-28
28006,337,Seth,Torres,1961-04-10,S,M,50000,0,Management,0,2,9015 G St.,,407-555-0126,2018-12-11
28007,300,Clayton,Ye,1961-10-04,M,M,50000,0,Management,1,2,2918 Pleasant Circle,,556-555-0135,2019-02-16
28008,548,Jada,Baker,1961-11-06,S,F,60000,0,Management,0,2,3854 Wildcat Circle,,976-555-0125,2019-01-25
28009,331,Arianna,Washington,1962-07-14,S,F,50000,0,Management,0,2,5323 Stanford St,,822-555-0164,2019-01-12
28010,546,Justin,Long,1962-02-11,S,M,50000,0,Management,1,2,7085 North 29th St,,694-555-0182,2019-02-12
28011,545,Andrew,Lan,1963-02-25,M,M,60000,0,Management,1,2,2895 Hill Street,,641-555-0162,2018-10-26
28012,542,Ian,Stewart,1963-12-11,S,M,60000,0,Management,0,2,8612 Pembrook Court,,898-555-0150,2019-02-24
28013,60,James,Miller,1964-04-15,M,M,30000,0,Professional,1,2,4732 Mt. Hood Circle,,529-555-0121,2017-02-13
28014,300,Rachel,Robinson,1964-10-23,S,F,30000,0,Clerical,0,2,6267 Eastgate Lane,,412-555-0111,2016-08-07
28015,623,Christian,Chen,1967-05-19,M,M,40000,0,Professional,0,2,572 Coldwater Drive,,277-555-0186,2018-11-28
28016,345,Cody,Sanders,1965-11-21,S,M,20000,0,Clerical,0,4,5893 Wiget Lane,,480-555-0112,2019-04-12
28017,611,Christopher,Martin,1965-06-24,S,M,30000,0,Clerical,0,3,4061 Vinewood Dr.,,332-555-0176,2016-08-14
28018,355,Rachel,Foster,1965-03-21,S,F,30000,1,Skilled Manual,1,3,6615 Winterglenn Way,,525-555-0184,2016-08-02
28019,614,Melissa,Ramirez,1966-06-02,M,F,40000,0,Professional,1,3,6762 Mission Blvd,,140-555-0130,2019-06-23
28020,616,Lucas,Griffin,1966-05-27,S,M,40000,0,Professional,0,3,3374 Edward Ave.,,318-555-0134,2018-11-09
28021,60,Katherine,Nelson,1966-09-15,S,F,40000,0,Professional,0,3,7323 Apple Drive,,606-555-0116,2019-01-10
28022,315,Jason,Lopez,1966-06-12,S,M,40000,0,Professional,1,3,8361 Flora Ave.,,657-555-0127,2016-08-18
28023,539,Andrea,James,1966-09-15,S,F,40000,0,Professional,0,3,4645 Rossmor Parkway,,514-555-0198,2019-07-06
28024,302,Miguel,Perry,1966-04-06,M,M,70000,0,Management,0,3,9446 Camelback Ct.,,203-555-0116,2019-07-20
28025,68,Mya,Russell,1967-01-25,M,F,40000,1,Professional,0,2,3797 Mt. Wilson Way,,891-555-0132,2019-07-24
28026,352,Paige,Ross,1967-01-26,M,F,40000,1,Professional,0,2,796 Rain Drop Circle,,424-555-0112,2019-05-30
28027,69,Destiny,Hughes,1967-11-06,M,F,40000,1,Professional,0,2,2305 Ravenwood Drive,,117-555-0172,2019-05-10
28028,627,Elijah,Allen,1967-12-13,S,M,40000,1,Professional,1,2,9161 Viking Drive,,463-555-0119,2018-10-10
28029,301,Seth,Price,1967-11-26,M,M,40000,1,Professional,1,2,4188 Lodge Dr.,,462-555-0193,2019-02-25
28030,536,Jason,Gonzalez,1967-10-05,S,M,70000,1,Management,0,1,3567 Sierra Street,,226-555-0143,2016-08-13
28031,307,Kari,Navarro,1967-03-09,S,F,70000,1,Management,0,1,2782 Pacific,,575-555-0116,2016-08-10
28032,325,Grace,Coleman,1967-11-10,M,F,70000,1,Management,1,1,9571 Live Oak Dr.,,113-555-0190,2018-08-25
28033,302,Gavin,Jenkins,1967-02-20,S,M,70000,1,Management,1,1,3173 Darlene Drive,,942-555-0120,2019-05-02
28034,51,Gabriella,Stewart,1968-09-15,M,F,40000,1,Professional,1,2,3433 Roland Dr.,,264-555-0157,2019-06-06
28035,56,Gabriella,Green,1968-08-10,M,F,40000,1,Professional,1,2,7874 Santa Barbara Rd.,,612-555-0141,2018-10-31
28036,66,Jonathan,Gonzales,1968-06-05,S,M,40000,1,Professional,0,2,7502 Elwood Drive,,419-555-0193,2017-02-03
28037,553,Jeremiah,Gonzales,1968-06-18,M,M,70000,1,Professional,1,2,8424 Montanya Court,,140-555-0123,2019-06-16
28038,298,Philip,Gomez,1968-02-20,M,M,70000,1,Professional,1,2,478 Grant St,,455-555-0120,2016-08-04
28039,352,Xavier,Lee,1968-09-02,S,M,60000,1,Management,0,0,5994 El Capitan,,303-555-0145,2016-08-12
28040,616,Jack,Mitchell,1969-02-22,M,M,60000,1,Professional,0,2,4160 Saranap,,449-555-0192,2016-08-11
28041,631,Rebecca,Wright,1969-05-02,S,F,60000,1,Professional,0,2,5648 Roland Ct.,,883-555-0117,2016-08-30
28042,311,Joseph,Brown,1969-04-15,S,M,60000,1,Management,0,0,5452 Corte Gilberto,,207-555-0158,2016-08-15
28043,311,Gabrielle,Young,1969-11-03,M,F,60000,1,Management,1,0,8961 Abbey Court,,496-555-0194,2018-10-26
28044,311,Jimmy,Navarro,1969-07-12,S,M,60000,1,Management,0,0,1506 St. George Court,,499-555-0154,2016-08-19
28045,50,Zachary,Thomas,1970-01-02,M,M,40000,1,Skilled Manual,1,2,2262 Main Street,,185-555-0113,2019-03-10
28046,51,Michelle,Reed,1970-05-16,M,F,40000,1,Skilled Manual,1,2,21 Red Tree Way,,989-555-0127,2019-06-15
28047,536,Jay,Sanchez,1970-12-20,S,M,60000,1,Professional,0,2,8297 Dos Encinas,,198-555-0187,2016-08-18
28048,335,Samuel,Powell,1970-10-10,M,M,70000,2,Professional,1,1,8813 Driving Dr,,258-555-0112,2019-05-03
28049,348,Xavier,Washington,1970-10-25,S,M,70000,2,Professional,1,1,1809 Candellero Dr.,,965-555-0186,2018-08-17
28050,369,Isaiah,Evans,1970-10-05,M,M,80000,1,Management,1,1,6691 Brookview Dr,,546-555-0111,2019-04-12
28051,68,Thomas,Young,1971-01-15,S,M,60000,1,Professional,0,2,7314 El Capitan Lane,,182-555-0117,2017-02-28
28052,611,Franklin,Li,1971-08-23,M,M,60000,1,Professional,1,2,1771 Coastal Blvd.,,746-555-0127,2019-05-07
28053,300,Jared,Howard,1971-04-28,M,M,60000,1,Professional,1,2,7059 Garrow Dr.,,189-555-0162,2018-10-17
28054,355,Carol,Cox,1971-11-08,M,F,70000,2,Professional,1,1,885 Shakespeare Drive,,841-555-0161,2018-10-01
28055,632,Brooke,Peterson,1972-10-24,S,F,70000,1,Professional,1,2,2083 Lindenwood Drive,,488-555-0117,2018-12-18
28056,644,Alex,Gray,1972-11-12,M,M,70000,1,Skilled Manual,1,2,3598 Wildberry Court,,909-555-0170,2019-05-30
28057,637,Rachel,Anderson,1972-03-13,M,F,70000,1,Skilled Manual,1,2,6735 Alet Court,,424-555-0194,2018-09-26
28058,302,Jaime,Alvarez,1972-03-07,S,F,70000,1,Skilled Manual,1,2,7799 Reality Dr,,523-555-0115,2019-06-05
28059,298,Bradley,Shen,1973-11-15,S,M,60000,1,Skilled Manual,1,2,2755 Fairfield Ave,,929-555-0194,2019-01-24
28060,548,Blake,Rodriguez,1986-04-17,M,M,60000,0,Professional,1,0,1378 String Dr,,517-555-0121,2019-02-09
28061,302,Kyle,Lopez,1986-01-09,S,M,70000,0,Professional,0,0,3234 Royal Arch Court,,758-555-0180,2016-08-19
28062,369,Xavier,Roberts,1986-03-14,S,M,70000,0,Professional,1,0,6206 Arthur Rd,,697-555-0137,2016-08-30
28063,368,Gabrielle,Turner,1986-12-12,M,F,70000,0,Professional,1,0,9081 Texas Way,# A5,827-555-0146,2016-08-12
28064,536,Tamara,Nath,1986-09-13,S,F,70000,0,Professional,1,0,4555 Hackney Lane,,961-555-0131,2016-08-26
28065,300,Carrie,Gill,1986-01-04,S,F,70000,0,Professional,0,0,9444 Camelback Ct.,,455-555-0168,2016-08-05
28066,315,Justin,Taylor,1989-04-16,M,M,80000,0,Professional,1,0,9727 N. Michell Canyon Rd.,,778-555-0170,2016-08-01
28067,335,Olivia,Bennett,1989-12-12,M,F,80000,0,Professional,1,0,9991 El Pintado Road,,740-555-0170,2016-08-11
28068,345,Amanda,Wood,1989-10-13,S,F,80000,0,Professional,0,0,9106 Edwards Ave.,,380-555-0151,2016-08-09
28069,66,Jacob,Johnson,1992-07-03,S,M,80000,0,Management,0,1,2219 Dewing Avenue,,769-555-0172,2019-05-30
28070,314,Ian,Morris,1988-04-10,S,M,80000,0,Management,1,1,2371 Deerfield Dr.,,364-555-0127,2016-08-14
28071,299,Trevor,Ross,1988-07-13,M,M,80000,0,Management,0,1,9956 La Salle St.,,261-555-0142,2016-08-11
28072,53,Alyssa,Morris,1988-02-19,M,F,80000,0,Management,0,1,4187 Banbury Loop,,722-555-0183,2019-05-01
28073,60,Mackenzie,Green,1987-04-13,S,F,100000,0,Management,0,2,2961 Ameno Road,,270-555-0150,2018-11-25
28074,68,Justin,Davis,1987-04-25,M,M,100000,0,Management,0,2,4601 San Ramon Road,,188-555-0144,2019-04-19
28075,641,Edward,Jones,1987-02-14,S,M,110000,1,Management,0,1,7820 S. Rising Ave,,488-555-0131,2019-05-26
28076,355,Logan,Williams,1987-11-12,S,M,110000,1,Management,0,2,9604 Ryan Rd.,,310-555-0163,2016-08-10
28077,361,Sarah,Williams,1987-04-09,S,F,120000,0,Management,1,3,6820 Krueger Drive,,869-555-0167,2018-12-06
28078,542,Jack,Young,1983-09-13,S,M,80000,3,Management,1,0,1293 Silverwood Drive,,893-555-0174,2016-08-21
28079,63,Haley,Phillips,1988-03-06,M,F,90000,4,Skilled Manual,1,2,6842 Fernwood Drive,,337-555-0113,2019-06-02
28080,69,Isabella,Peterson,1988-09-25,S,F,90000,4,Skilled Manual,0,2,6868 Firestone,,182-555-0156,2018-09-01
28081,547,Paige,Watson,1988-09-10,M,F,100000,0,Management,1,3,5377 Pine Creek Way,,197-555-0160,2019-06-16
28082,633,Nathaniel,Peterson,1988-08-01,S,M,100000,0,Management,0,3,6237 El Rancho Dr.,,556-555-0155,2018-09-03
28083,298,Kaitlyn,Foster,1988-08-17,M,F,110000,1,Management,1,3,4159 Apple Drive,,112-555-0196,2016-08-15
28084,299,Cameron,McDonald,1988-08-22,S,M,110000,1,Management,0,3,9761 Fox Way,,366-555-0123,2019-03-09
28085,627,Jeremiah,Evans,1999-07-16,M,M,40000,0,Skilled Manual,1,2,1343 Prospect St,,589-555-0192,2018-12-04
28086,298,Bridget,Anand,1999-02-13,S,F,40000,0,Skilled Manual,1,1,313 Park Highlands,,144-555-0110,2018-10-10
28087,298,Maria,Simmons,1999-04-14,S,F,40000,0,Skilled Manual,0,1,8727 Logan Court,,500-555-0195,2018-11-30
28088,298,Marshall,Lal,1999-04-28,M,M,40000,0,Skilled Manual,1,1,9666 Northridge Ct.,,340-555-0154,2016-09-06
28089,307,Xavier,Campbell,1999-09-13,M,M,40000,0,Skilled Manual,0,1,9930 Clinton Dr,,391-555-0120,2019-03-15
28090,322,Edward,Walker,1999-04-05,M,M,40000,0,Skilled Manual,1,1,5043 San Antonio,,600-555-0151,2018-10-03
28091,10,Valerie,Liang,1964-06-25,S,F,20000,0,Skilled Manual,1,2,7040 Santa Fe Street,,1 (11) 500 555-0177,2019-05-28
28092,50,Morgan,Hall,1998-12-16,S,F,40000,0,Skilled Manual,0,2,6445 Heartwood Drive,,175-555-0161,2017-02-11
28093,609,Brad,Kumar,1998-02-26,M,M,30000,0,Skilled Manual,0,1,3487 Hill Dr.,,526-555-0171,2019-03-23
28094,542,Melanie,Peterson,1998-11-26,M,F,30000,0,Skilled Manual,1,1,1113 Ready Road,,254-555-0148,2018-08-25
28095,638,Natalie,Bryant,1998-02-11,M,F,30000,0,Skilled Manual,1,1,561 Park Glenn,,870-555-0114,2018-12-29
28096,299,Alexandra,Stewart,1998-11-19,M,F,60000,0,Skilled Manual,1,2,5935 Isabel,,125-555-0117,2016-09-15
28097,307,Jennifer,Barnes,1998-09-03,S,F,60000,0,Skilled Manual,1,2,2215 La Corte Bonita,,377-555-0139,2016-09-09
28098,39,Roger,Zhu,1967-01-25,M,M,30000,0,Clerical,0,2,3797 Mt. Wilson Way,,1 (11) 500 555-0164,2019-05-14
28099,385,Jesse,Turner,1998-10-06,M,M,70000,0,Skilled Manual,1,2,5701 San Miguel Road,,347-555-0113,2016-09-26
28100,385,Kimberly,Gray,1998-08-25,S,F,90000,4,Skilled Manual,0,3,6238 Mount Circle,,764-555-0141,2019-02-13
28101,60,Timothy,Bell,1997-09-13,S,M,40000,0,Professional,0,2,7952 El Verano,,850-555-0170,2018-08-14
28102,11,Arturo,Deng,1968-06-04,M,M,20000,0,Skilled Manual,1,2,9699 William Reed Dr.,,1 (11) 500 555-0162,2019-06-29
28103,15,Pedro,Martin,1968-11-20,S,M,20000,1,Clerical,1,2,6880 N Lucile Lane,,1 (11) 500 555-0125,2019-06-14
28104,312,Hannah,Williams,1997-08-21,M,F,60000,0,Skilled Manual,1,2,495 Alameda Drive,,254-555-0139,2019-06-01
28105,315,Hannah,Garcia,1997-11-23,M,F,60000,0,Skilled Manual,0,2,5582 Ryan Court,,238-555-0129,2019-03-13
28106,326,Chloe,Williams,1997-05-27,M,F,60000,0,Skilled Manual,1,2,1663 Almond Drive,,746-555-0145,2018-10-17
28107,34,Tara,Simpson,1970-03-25,S,F,20000,1,Clerical,1,2,2855 West F St.,,1 (11) 500 555-0122,2018-08-18
28108,34,Roger,Yang,1970-05-20,S,M,20000,1,Clerical,1,2,8328 San Francisco,,1 (11) 500 555-0114,2018-09-08
28109,34,Leonard,Tang,1970-03-06,S,M,20000,1,Clerical,0,2,3606 Bolton Circle,,1 (11) 500 555-0181,2018-09-13
28110,10,Cassandra,Sai,1971-05-07,M,F,20000,1,Clerical,1,2,6876 Winthrop Street,,1 (11) 500 555-0148,2018-09-13
28111,18,Jon,Zhang,1971-07-07,M,M,20000,1,Clerical,1,2,6725 Arata Way,,1 (11) 500 555-0135,2018-09-28
28112,315,Savannah,Evans,2000-07-22,M,F,30000,0,Skilled Manual,1,2,9069 Muir Road,,696-555-0193,2016-09-07
28113,19,Amanda,Powell,1972-04-13,S,F,30000,0,Skilled Manual,1,2,8857 Sunshine,,1 (11) 500 555-0150,2018-10-20
28114,23,Jared,Cox,1973-06-13,S,M,40000,0,Skilled Manual,1,2,3798 Vine Hill Way,,1 (11) 500 555-0149,2018-08-29
28115,21,Deanna,Jiménez,1973-03-07,M,F,40000,0,Skilled Manual,1,2,6410 Army Drive,,1 (11) 500 555-0112,2018-09-10
28116,24,Sabrina,Dominguez,1973-02-05,S,F,40000,0,Skilled Manual,1,2,8452 Pine Hollow Rd.,,1 (11) 500 555-0187,2018-10-25
28117,18,Craig,Vazquez,1974-08-15,S,M,40000,0,Clerical,0,2,3237 Orchid Ct,,1 (11) 500 555-0125,2018-10-10
28118,20,Briana,Jiménez,1975-07-11,M,F,80000,0,Skilled Manual,1,2,4651 Brownstone Rd,,1 (11) 500 555-0132,2019-06-24
28119,9,Curtis,Ma,1975-04-10,S,M,80000,0,Skilled Manual,1,2,280 Calle Verde Dr.,,1 (11) 500 555-0149,2019-06-12
28120,17,Pedro,Alvarez,1975-07-20,S,M,80000,0,Skilled Manual,1,2,4451 Carmel Dr.,,1 (11) 500 555-0163,2019-06-08
28121,69,Julia,Robinson,1995-02-15,M,F,40000,0,Skilled Manual,1,2,4551 Thistle Circle,,479-555-0156,2019-05-09
28122,634,Gabriel,King,1995-06-08,M,M,40000,0,Skilled Manual,0,2,3601 Greenbush Drive,,944-555-0131,2018-11-26
28123,299,Daisy,Ortega,1995-02-12,S,F,40000,0,Skilled Manual,1,2,5065 Cloverleaf Circle,,506-555-0155,2019-03-31
28124,314,Mackenzie,Kelly,1995-07-02,M,F,40000,0,Skilled Manual,1,2,9603 Houston Ct,,300-555-0149,2019-05-31
28125,322,Dalton,Jackson,1995-09-22,M,M,60000,0,Skilled Manual,1,2,6598 Hargate Court,,598-555-0113,2019-06-15
28126,325,Anna,Johnson,1995-01-12,M,F,60000,0,Skilled Manual,1,2,2633 Dalis Dr.,,420-555-0145,2018-10-11
28127,368,Fernando,Price,1995-06-18,M,M,60000,0,Skilled Manual,1,2,8274 Gladstone Drive,,678-555-0146,2018-10-09
28128,316,Jeremiah,Lee,1994-04-20,M,M,50000,0,Skilled Manual,1,2,5731 La Mar Ct.,,248-555-0127,2019-06-03
28129,66,Justin,Griffin,1994-03-06,S,M,50000,0,Skilled Manual,0,2,4891 Olivera Rd,,430-555-0145,2017-02-13
28130,52,Joshua,Taylor,1993-02-02,S,M,60000,0,Skilled Manual,1,2,1145 Paraiso Ct.,,926-555-0140,2017-02-14
28131,301,Todd,Zhu,1993-04-09,S,M,70000,0,Professional,0,2,2071 Concord Blvd.,,337-555-0113,2016-09-04
28132,25,Clinton,Romero,1976-03-19,S,M,80000,0,Skilled Manual,0,2,110 E. Watson Court,,1 (11) 500 555-0136,2019-06-07
28133,14,Willie,Huang,1976-12-01,S,M,80000,0,Skilled Manual,1,2,3985 Jacqueline Drive,,1 (11) 500 555-0145,2019-06-02
28134,5,Terrance,Rana,1976-11-23,M,M,80000,0,Skilled Manual,0,2,6341 Darnett Circle,,1 (11) 500 555-0182,2019-06-10
28135,2,Carla,Madan,1977-05-09,S,F,70000,0,Skilled Manual,0,2,2782 San Simeon,,1 (11) 500 555-0113,2019-06-04
28136,3,Kelli,Raje,1977-03-26,M,F,70000,0,Skilled Manual,1,2,5964 Sepulveda Ct.,,1 (11) 500 555-0116,2018-07-06
28137,12,Kristi,Lopez,1978-09-27,S,F,100000,0,Management,0,3,2390 Brodia Court,,1 (11) 500 555-0159,2019-04-15
28138,38,Marvin,Ramos,1978-11-13,S,M,100000,0,Management,0,4,9641 M St.,,1 (11) 500 555-0156,2019-07-28
28139,35,Carrie,Gutierrez,1978-07-16,M,F,100000,1,Management,0,0,1695 Valley High Dr,,1 (11) 500 555-0116,2019-03-04
28140,26,Gilbert,Kumar,1979-01-04,S,M,100000,1,Management,1,3,9482 Rosebrook Ct.,,1 (11) 500 555-0163,2019-06-30
28141,69,Joseph,Robinson,1994-03-16,M,M,50000,0,Professional,1,2,9821 Juniper Drive,,637-555-0159,2018-08-26
28142,607,Willie,Lin,1994-08-14,S,M,50000,0,Professional,0,2,4469 Rain Drop Circle,,969-555-0166,2016-09-26
28143,641,Samuel,Gonzalez,1994-05-15,S,M,60000,0,Professional,1,2,1085 Ash Lane,,754-555-0113,2018-09-19
28144,648,Noah,Phillips,1994-08-23,S,M,60000,0,Professional,1,2,5995 Olivera Rd.,,730-555-0157,2019-01-18
28145,301,Brandon,Jones,1994-11-11,S,M,60000,0,Professional,0,2,7177 Danesta Dr.,,881-555-0128,2016-09-02
28146,339,Gavin,Washington,1986-12-12,S,M,130000,1,Management,0,4,6550 Gregory Dr.,,170-555-0126,2019-01-08
28147,298,Omar,Black,1984-07-18,S,M,60000,4,Skilled Manual,0,3,6713 Castle Rock,,857-555-0112,2016-09-30
28148,611,Jon,Zhao,1984-02-19,S,M,60000,4,Skilled Manual,0,3,3682 Macarthur Avenue,,363-555-0147,2016-09-19
28149,334,William,Miller,1984-08-11,M,M,60000,2,Skilled Manual,1,2,1063 Pinehurst Court,,222-555-0131,2016-09-16
28150,336,Connor,Chen,1984-11-06,S,M,60000,2,Skilled Manual,0,2,7622 Mayette Avenue,,238-555-0127,2016-09-15
28151,315,Katherine,Walker,1983-04-12,S,F,40000,0,Professional,0,1,5510 Chickpea Ct.,,349-555-0141,2018-12-30
28152,358,Ian,Rivera,1983-03-01,M,M,70000,2,Professional,1,2,9699 Gilardy Drive,,657-555-0114,2016-09-30
28153,59,Mackenzie,Torres,1983-03-24,S,F,70000,2,Professional,1,2,9277 Santa Rita Dr,,906-555-0196,2019-05-06
28154,337,Katherine,Patterson,1988-04-11,S,F,70000,0,Professional,0,1,7306 Pastime Drive,,670-555-0187,2016-09-18
28155,345,Taylor,Watson,1988-08-24,S,F,70000,0,Professional,1,1,1144 Paradise Ct.,,682-555-0190,2016-09-23
28156,368,Gabrielle,Hall,1988-06-11,S,F,70000,0,Professional,0,1,5764 St. Dunstan Ct.,,310-555-0179,2016-09-01
